"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001013","서울공진초등학교","02","공립","N","","1","16","16","1","14","14","2","23","11.5","2","22","11","2","21","10.5","2","24","12","2","5","2.5","0","0","0","12","125","10.4","16","7.8"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001014","서울공항초등학교","02","공립","N","","3","40","13.3","2","25","12.5","2","27","13.5","2","23","11.5","2","30","15","2","24","12","2","5","2.5","0","0","0","15","174","11.6","19","9.2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001015","서울남명초등학교","02","공립","N","","3","62","20.7","3","73","24.3","3","57","19","3","61","20.3","3","66","22","3","61","20.3","1","3","3","0","0","0","19","383","20.2","24","16"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001016","서울내발산초등학교","02","공립","N","","7","238","34","8","248","31","7","215","30.7","8","256","32","9","275","30.6","9","283","31.4","2","8","4","0","0","0","50","1523","30.5","60","25.4"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001017","서울등명초등학교","02","공립","N","","2","27","13.5","2","35","17.5","2","24","12","2","40","20","2","29","14.5","2","37","18.5","2","5","2.5","0","0","0","14","197","14.1","19","10.4"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001018","서울등서초등학교","02","공립","N","","4","85","21.3","4","86","21.5","3","80","26.7","3","84","28","3","77","25.7","4","77","19.3","0","0","0","0","0","0","21","489","23.3","28","17.5"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001019","서울등양초등학교","02","공립","N","","2","37","18.5","2","40","20","3","53","17.7","3","68","22.7","3","73","24.3","3","72","24","1","2","2","0","0","0","17","345","20.3","24","14.4"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001020","서울등원초등학교","02","공립","N","","2","32","16","2","50","25","2","33","16.5","3","67","22.3","3","60","20","4","71","17.8","2","7","3.5","0","0","0","18","320","17.8","25","12.8"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001021","서울등촌초등학교","02","공립","N","","4","108","27","5","110","22","4","85","21.3","5","130","26","5","138","27.6","6","141","23.5","0","0","0","0","0","0","29","712","24.6","37","19.2"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001022","서울등현초등학교","02","공립","N","","5","142","28.4","5","123","24.6","4","113","28.3","5","128","25.6","5","128","25.6","6","127","21.2","0","0","0","0","0","0","30","761","25.4","37","20.6"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001023","서울목동초등학교","02","공립","N","","8","207","25.9","7","176","25.1","7","178","25.4","7","201","28.7","8","220","27.5","9","245","27.2","2","9","4.5","0","0","0","48","1236","25.8","59","20.9"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001024","서울목원초등학교","02","공립","N","","2","49","24.5","3","61","20.3","3","68","22.7","5","87","17.4","4","91","22.8","5","104","20.8","0","0","0","0","0","0","22","460","20.9","29","15.9"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001025","서울발산초등학교","02","공립","N","","8","210","26.3","7","190","27.1","7","186","26.6","8","211","26.4","8","206","25.8","8","219","27.4","2","8","4","0","0","0","48","1230","25.6","59","20.8"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001026","서울방화초등학교","02","공립","N","","5","127","25.4","5","119","23.8","5","108","21.6","5","122","24.4","6","133","22.2","5","111","22.2","0","0","0","0","0","0","31","720","23.2","38","18.9"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001027","서울백석초등학교","02","공립","N","","5","122","24.4","5","116","23.2","5","126","25.2","5","114","22.8","6","141","23.5","5","125","25","0","0","0","0","0","0","31","744","24","39","19.1"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001028","서울삼정초등학교","02","공립","N","","3","56","18.7","2","48","24","2","38","19","3","70","23.3","2","41","20.5","2","40","20","1","5","5","0","0","0","15","298","19.9","22","13.5"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001029","서울서정초등학교","02","공립","N","","6","137","22.8","5","123","24.6","6","148","24.7","5","133","26.6","6","159","26.5","6","158","26.3","0","0","0","0","0","0","34","858","25.2","43","20"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001030","서울송정초등학교","02","공립","N","","7","168","24","5","110","22","5","127","25.4","6","153","25.5","7","163","23.3","7","167","23.9","2","9","4.5","0","0","0","39","897","23","47","19.1"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001031","서울송화초등학교","02","공립","N","","7","187","26.7","7","160","22.9","6","162","27","8","189","23.6","8","195","24.4","7","178","25.4","1","4","4","0","0","0","44","1075","24.4","57","18.9"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001032","서울신강초등학교","02","공립","N","","5","116","23.2","5","113","22.6","6","133","22.2","5","110","22","5","117","23.4","5","133","26.6","2","5","2.5","0","0","0","33","727","22","41","17.7"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001033","서울신곡초등학교","02","공립","N","","7","171","24.4","6","138","23","6","146","24.3","6","141","23.5","6","154","25.7","6","153","25.5","0","0","0","0","0","0","37","903","24.4","46","19.6"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001034","서울신남초등학교","02","공립","N","","3","53","17.7","3","63","21","2","46","23","2","54","27","3","69","23","2","53","26.5","1","4","4","0","0","0","16","342","21.4","21","16.3"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001035","서울신목초등학교","02","공립","N","","5","135","27","4","104","26","6","139","23.2","7","192","27.4","7","175","25","8","194","24.3","2","9","4.5","0","0","0","39","948","24.3","48","19.8"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001036","서울신서초등학교","02","공립","N","","7","175","25","6","162","27","7","175","25","8","198","24.8","9","235","26.1","9","239","26.6","0","0","0","0","0","0","46","1184","25.7","59","20.1"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001037","서울신원초등학교","02","공립","N","","4","99","24.8","3","73","24.3","4","82","20.5","4","90","22.5","4","92","23","4","87","21.8","2","10","5","0","0","0","25","533","21.3","32","16.7"
